site_id,id,region,epid,measure_id,glz_class,epid_assigned,n_lepi,n_plant,av_reg_dist_lepi_pa,av_reg_dist_plant_pa,sum_troph_int_pa,n_unique_int_pa,connectance_pa,z_score_nest_pa,sum_crops_pa,n_crop_pests_pa,sizemanagementunit_ha,slope,glz,oc_ha,oc_0.25ha,p_ha,optimisation,ecovalue,cost,budget
SEG31,TIN_ESR_SEG31,SCH,SEG31,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,32.44,4.68,45,321.06,80.27,756.86,TIN_ESR,2.244458128,80.27,2454
SEG33,TIN_ESR_SEG33,SCH,SEG33,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,8.17,3.55,37,278.8,69.7,616.13,TIN_ESR,2.244458128,69.7,2454
SEG34,TIN_ESR_SEG34,SCH,SEG34,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,27.76,8.09,37,278.8,69.7,616.13,TIN_ESR,2.244458128,69.7,2454
SEG35,TIN_ESR_SEG35,SCH,SEG35,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,27.76,2.47,40,311.82,77.96,725.59,TIN_ESR,2.244458128,77.96,2454
SEG36,TIN_ESR_SEG36,SCH,SEG36,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,6.56,3.33,36,270.93,67.73,584.86,TIN_ESR,2.244458128,67.73,2454
SEG37,TIN_ESR_SEG37,SCH,SEG37,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,18.16,4.37,21,0,0,450.03,TIN_ESR,1.605842931,0,2454
SEG38,TIN_ESR_SEG38,SCH,SEG38,10,2,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,3.32,2.1,34,247.46,61.87,522.31,TIN_ESR,2.244458128,61.87,2454
SEG39,TIN_ESR_SEG39,SCH,SEG39,10,2,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,11.76,1.74,34,247.46,61.87,522.31,TIN_ESR,2.244458128,61.87,2454
SEG40,TIN_ESR_SEG40,SCH,SEG40,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,16.62,3.88,25,0,0,574.74,TIN_ESR,1.605842931,0,2454
SEG41,TIN_ESR_SEG41,SCH,SEG41,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,8.11,0.98,39,297.28,74.32,678.68,TIN_ESR,2.244458128,74.32,2454
SEG42,TIN_ESR_SEG42,SCH,SEG42,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.93,4.01,29,0,0,699.48,TIN_ESR,1.605842931,0,2454
SEG43,TIN_ESR_SEG43,SCH,SEG43,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,9.72,2.82,23,0,0,512.39,TIN_ESR,1.605842931,0,2454
SEG46,TIN_ESR_SEG46,SCH,SEG46,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,3.34,1.67,41,311.82,77.96,725.59,TIN_ESR,2.244458128,77.96,2454
SEG47,TIN_ESR_SEG47,SCH,SEG47,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,10.08,4.99,36,270.93,67.73,584.86,TIN_ESR,2.244458128,67.73,2454
SEG48,TIN_ESR_SEG48,SCH,SEG48,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,42.2,1.02,37,278.8,69.7,616.13,TIN_ESR,2.244458128,69.7,2454
SEG49,TIN_ESR_SEG49,SCH,SEG49,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.53,1.39,26,0,0,605.94,TIN_ESR,1.605842931,0,2454
SEG1,TIN_RDR_SEG01,SCH,SEG01,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,23,0.42,45,321.06,80.27,756.86,TIN_RDR,1.830845771,80.27,2505
SEG2,TIN_RDR_SEG02,SCH,SEG02,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,45,0.06,47,326.36,81.59,772.5,TIN_RDR,1.830845771,81.59,2505
SEG3,TIN_RDR_SEG03,SCH,SEG03,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,30.4,0.35,45,321.06,80.27,756.86,TIN_RDR,1.830845771,80.27,2505
SEG4,TIN_RDR_SEG04,SCH,SEG04,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,71.5,0.35,24,0,0,543.57,TIN_RDR,1.985297243,0,2505
SEG5,TIN_RDR_SEG05,SCH,SEG05,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,71.5,0.35,39,297.28,74.32,678.68,TIN_RDR,1.830845771,74.32,2505
SEG6,TIN_RDR_SEG06,SCH,SEG06,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,28.57,0.16,33,153.67,38.42,558.93,TIN_RDR,1.638888889,38.42,2505
SEG8,TIN_RDR_SEG08,SCH,SEG08,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,17.9,0.43,39,297.28,74.32,678.68,TIN_RDR,1.830845771,74.32,2505
SEG9,TIN_RDR_SEG09,SCH,SEG09,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,42.2,0,34,187.26,46.81,582.51,TIN_RDR,1.638888889,46.81,2505
SEG10,TIN_RDR_SEG10,SCH,SEG10,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,30.4,0.67,45,321.06,80.27,756.86,TIN_RDR,1.830845771,80.27,2505
SEG11,TIN_RDR_SEG11,SCH,SEG11,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,30.4,0,40,311.82,77.96,725.59,TIN_RDR,1.830845771,77.96,2505
SEG12,TIN_RDR_SEG12,SCH,SEG12,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,23,0.36,45,321.06,80.27,756.86,TIN_RDR,1.830845771,80.27,2505
SEG13,TIN_RDR_SEG13,SCH,SEG13,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,8.46,0.65,32,153.39,38.35,535.35,TIN_RDR,1.638888889,38.35,2505
SEG14,TIN_RDR_SEG14,SCH,SEG14,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,16.5,1.39,47,326.36,81.59,772.5,TIN_RDR,1.830845771,81.59,2505
SEG15,TIN_RDR_SEG15,SCH,SEG15,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,71.5,0.6,39,297.28,74.32,678.68,TIN_RDR,1.830845771,74.32,2505
SEG16,TIN_RDR_SEG16,SCH,SEG16,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,71.5,1.11,38,289.4,72.35,647.41,TIN_RDR,1.830845771,72.35,2505
SEG17,TIN_RDR_SEG17,SCH,SEG17,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,28.57,0.68,33,153.67,38.42,558.93,TIN_RDR,1.638888889,38.42,2505
SEG19,TIN_RDR_SEG19,SCH,SEG19,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,51.6,0.12,40,311.82,77.96,725.59,TIN_RDR,1.830845771,77.96,2505
SEG20,TIN_RDR_SEG20,SCH,SEG20,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,19,0.82,32,153.39,38.35,535.35,TIN_RDR,1.638888889,38.35,2505
SEG21,TIN_RDR_SEG21,SCH,SEG21,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,8.3,0.55,32,153.39,38.35,535.35,TIN_RDR,1.638888889,38.35,2505
SEG22,TIN_RDR_SEG22,SCH,SEG22,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,33.67,0.26,50,330.29,82.57,788.14,TIN_RDR,1.830845771,82.57,2505
SEG23,TIN_RDR_SEG23,SCH,SEG23,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,43.4,0.18,37,278.8,69.7,616.13,TIN_RDR,1.830845771,69.7,2505
SEG24,TIN_RDR_SEG24,SCH,SEG24,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,58.69,0.72,37,278.8,69.7,616.13,TIN_RDR,1.830845771,69.7,2505
SEG25,TIN_RDR_SEG25,SCH,SEG25,11,2,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,8.98,0.98,35,255.32,63.83,553.59,TIN_RDR,1.830845771,63.83,2505
SEG26,TIN_RDR_SEG26,SCH,SEG26,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,43.4,0.31,34,187.26,46.81,582.51,TIN_RDR,1.638888889,46.81,2505
SEG28,TIN_RDR_SEG28,SCH,SEG28,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,19.9,0.96,48,326.36,81.59,772.5,TIN_RDR,1.830845771,81.59,2505
SEG29,TIN_RDR_SEG29,SCH,SEG29,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,19.9,0.62,48,326.36,81.59,772.5,TIN_RDR,1.830845771,81.59,2505
SEG31,TIN_RDR_SEG31,SCH,SEG31,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,32.44,4.68,45,321.06,80.27,756.86,TIN_RDR,1.830845771,80.27,2505
SEG32,TIN_RDR_SEG32,SCH,SEG32,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,32.44,2.44,56,344.84,86.21,835.05,TIN_RDR,1.830845771,86.21,2505
SEG33,TIN_RDR_SEG33,SCH,SEG33,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,8.17,3.55,37,278.8,69.7,616.13,TIN_RDR,1.830845771,69.7,2505
SEG34,TIN_RDR_SEG34,SCH,SEG34,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,27.76,8.09,37,278.8,69.7,616.13,TIN_RDR,1.830845771,69.7,2505
SEG35,TIN_RDR_SEG35,SCH,SEG35,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,27.76,2.47,40,311.82,77.96,725.59,TIN_RDR,1.830845771,77.96,2505
SEG36,TIN_RDR_SEG36,SCH,SEG36,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,6.56,3.33,36,270.93,67.73,584.86,TIN_RDR,1.830845771,67.73,2505
SEG37,TIN_RDR_SEG37,SCH,SEG37,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,18.16,4.37,21,0,0,450.03,TIN_RDR,1.985297243,0,2505
SEG38,TIN_RDR_SEG38,SCH,SEG38,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,3.32,2.1,34,187.26,46.81,582.51,TIN_RDR,1.638888889,46.81,2505
SEG39,TIN_RDR_SEG39,SCH,SEG39,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,11.76,1.74,34,187.26,46.81,582.51,TIN_RDR,1.638888889,46.81,2505
SEG40,TIN_RDR_SEG40,SCH,SEG40,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,16.62,3.88,25,0,0,574.74,TIN_RDR,1.985297243,0,2505
SEG41,TIN_RDR_SEG41,SCH,SEG41,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,8.11,0.98,39,297.28,74.32,678.68,TIN_RDR,1.830845771,74.32,2505
SEG42,TIN_RDR_SEG42,SCH,SEG42,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.93,4.01,29,0,0,699.48,TIN_RDR,1.985297243,0,2505
SEG43,TIN_RDR_SEG43,SCH,SEG43,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,9.72,2.82,23,0,0,512.39,TIN_RDR,1.985297243,0,2505
SEG46,TIN_RDR_SEG46,SCH,SEG46,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,3.34,1.67,41,311.82,77.96,725.59,TIN_RDR,1.830845771,77.96,2505
SEG47,TIN_RDR_SEG47,SCH,SEG47,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,10.08,4.99,36,270.93,67.73,584.86,TIN_RDR,1.830845771,67.73,2505
SEG48,TIN_RDR_SEG48,SCH,SEG48,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,42.2,1.02,37,278.8,69.7,616.13,TIN_RDR,1.830845771,69.7,2505
SEG49,TIN_RDR_SEG49,SCH,SEG49,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.53,1.39,26,0,0,605.94,TIN_RDR,1.985297243,0,2505
SEG1,TIN_SEG01,SCH,SEG01,4,3,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,23,0.42,45,471.93,117.98,605.99,TIN,1.404761905,117.98,2498
SEG3,TIN_SEG03,SCH,SEG03,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,30.4,0.35,45,415.85,103.96,662.07,TIN,1.142857143,103.96,2498
SEG4,TIN_SEG04,SCH,SEG04,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,71.5,0.35,24,0,0,543.57,TIN,1.142857143,0,2498
SEG5,TIN_SEG05,SCH,SEG05,4,3,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,71.5,0.35,39,420.98,105.25,554.98,TIN,1.404761905,105.25,2498
SEG6,TIN_SEG06,SCH,SEG06,4,2,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,28.57,0.16,33,285.12,71.28,427.48,TIN,1.404761905,71.28,2498
SEG8,TIN_SEG08,SCH,SEG08,4,3,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,17.9,0.43,39,420.98,105.25,554.98,TIN,1.404761905,105.25,2498
SEG9,TIN_SEG09,SCH,SEG09,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,42.2,0,34,257.38,64.34,512.39,TIN,1.142857143,64.34,2498
SEG11,TIN_SEG11,SCH,SEG11,4,3,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,30.4,0,40,456.92,114.23,580.49,TIN,1.404761905,114.23,2498
SEG13,TIN_SEG13,SCH,SEG13,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,8.46,0.65,32,232.48,58.12,456.26,TIN,1.142857143,58.12,2498
SEG15,TIN_SEG15,SCH,SEG15,4,3,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,71.5,0.6,39,420.98,105.25,554.98,TIN,1.404761905,105.25,2498
SEG16,TIN_SEG16,SCH,SEG16,4,3,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,71.5,1.11,38,394.6,98.65,542.21,TIN,1.404761905,98.65,2498
SEG17,TIN_SEG17,SCH,SEG17,4,2,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,28.57,0.68,33,285.12,71.28,427.48,TIN,1.404761905,71.28,2498
SEG19,TIN_SEG19,SCH,SEG19,4,3,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,51.6,0.12,40,456.92,114.23,580.49,TIN,1.404761905,114.23,2498
SEG20,TIN_SEG20,SCH,SEG20,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,19,0.82,32,232.48,58.12,456.26,TIN,1.142857143,58.12,2498
SEG21,TIN_SEG21,SCH,SEG21,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,8.3,0.55,32,232.48,58.12,456.26,TIN,1.142857143,58.12,2498
SEG23,TIN_SEG23,SCH,SEG23,4,3,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,43.4,0.18,37,378.19,94.55,516.74,TIN,1.404761905,94.55,2498
SEG24,TIN_SEG24,SCH,SEG24,4,3,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,58.69,0.72,37,378.19,94.55,516.74,TIN,1.404761905,94.55,2498
SEG25,TIN_SEG25,SCH,SEG25,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,8.98,0.98,35,277.81,69.45,531.1,TIN,1.142857143,69.45,2498
SEG26,TIN_SEG26,SCH,SEG26,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,43.4,0.31,34,257.38,64.34,512.39,TIN,1.142857143,64.34,2498
SEG33,TIN_SEG33,SCH,SEG33,4,3,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,8.17,3.55,37,378.19,94.55,516.74,TIN,1.404761905,94.55,2498
SEG34,TIN_SEG34,SCH,SEG34,4,3,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,27.76,8.09,37,378.19,94.55,516.74,TIN,1.404761905,94.55,2498
SEG35,TIN_SEG35,SCH,SEG35,4,3,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,27.76,2.47,40,456.92,114.23,580.49,TIN,1.404761905,114.23,2498
SEG36,TIN_SEG36,SCH,SEG36,4,3,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,6.56,3.33,36,364.56,91.14,491.23,TIN,1.404761905,91.14,2498
SEG37,TIN_SEG37,SCH,SEG37,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,18.16,4.37,21,0,0,450.03,TIN,1.142857143,0,2498
SEG38,TIN_SEG38,SCH,SEG38,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,3.32,2.1,34,257.38,64.34,512.39,TIN,1.142857143,64.34,2498
SEG39,TIN_SEG39,SCH,SEG39,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,11.76,1.74,34,257.38,64.34,512.39,TIN,1.142857143,64.34,2498
SEG40,TIN_SEG40,SCH,SEG40,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,16.62,3.88,25,0,0,574.74,TIN,1.142857143,0,2498
SEG41,TIN_SEG41,SCH,SEG41,4,3,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,8.11,0.98,39,420.98,105.25,554.98,TIN,1.404761905,105.25,2498
SEG42,TIN_SEG42,SCH,SEG42,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.93,4.01,29,0,0,699.48,TIN,1.142857143,0,2498
SEG43,TIN_SEG43,SCH,SEG43,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,9.72,2.82,23,0,0,512.39,TIN,1.142857143,0,2498
SEG46,TIN_SEG46,SCH,SEG46,4,3,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,3.34,1.67,41,456.92,114.23,580.49,TIN,1.404761905,114.23,2498
SEG47,TIN_SEG47,SCH,SEG47,4,3,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,10.08,4.99,36,364.56,91.14,491.23,TIN,1.404761905,91.14,2498
SEG48,TIN_SEG48,SCH,SEG48,4,3,SEG28,1,0.461538462,0.573033708,0.269406393,0.404761905,1,0.32183908,0.440191246,0.464285714,1,42.2,1.02,37,378.19,94.55,516.74,TIN,1.404761905,94.55,2498
SEG49,TIN_SEG49,SCH,SEG49,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.53,1.39,26,0,0,605.94,TIN,1.142857143,0,2498
SEG1,TSC_ESR_SEG01,SCH,SEG01,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,23,0.42,45,321.06,80.27,756.86,TSC_ESR,3.097480106,80.27,2495
SEG2,TSC_ESR_SEG02,SCH,SEG02,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,45,0.06,47,326.36,81.59,772.5,TSC_ESR,3.097480106,81.59,2495
SEG3,TSC_ESR_SEG03,SCH,SEG03,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,30.4,0.35,45,321.06,80.27,756.86,TSC_ESR,3.097480106,80.27,2495
SEG4,TSC_ESR_SEG04,SCH,SEG04,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,71.5,0.35,24,0,0,543.57,TSC_ESR,1.549524249,0,2495
SEG5,TSC_ESR_SEG05,SCH,SEG05,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,71.5,0.35,39,297.28,74.32,678.68,TSC_ESR,3.097480106,74.32,2495
SEG6,TSC_ESR_SEG06,SCH,SEG06,10,2,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,28.57,0.16,33,237.2,59.3,475.4,TSC_ESR,3.097480106,59.3,2495
SEG8,TSC_ESR_SEG08,SCH,SEG08,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,17.9,0.43,39,297.28,74.32,678.68,TSC_ESR,3.097480106,74.32,2495
SEG9,TSC_ESR_SEG09,SCH,SEG09,10,2,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,42.2,0,34,247.46,61.87,522.31,TSC_ESR,3.097480106,61.87,2495
SEG10,TSC_ESR_SEG10,SCH,SEG10,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,30.4,0.67,45,321.06,80.27,756.86,TSC_ESR,3.097480106,80.27,2495
SEG11,TSC_ESR_SEG11,SCH,SEG11,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,30.4,0,40,311.82,77.96,725.59,TSC_ESR,3.097480106,77.96,2495
SEG12,TSC_ESR_SEG12,SCH,SEG12,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,23,0.36,45,321.06,80.27,756.86,TSC_ESR,3.097480106,80.27,2495
SEG13,TSC_ESR_SEG13,SCH,SEG13,10,2,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,8.46,0.65,32,228.97,57.24,459.77,TSC_ESR,3.097480106,57.24,2495
SEG14,TSC_ESR_SEG14,SCH,SEG14,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,16.5,1.39,47,326.36,81.59,772.5,TSC_ESR,3.097480106,81.59,2495
SEG15,TSC_ESR_SEG15,SCH,SEG15,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,71.5,0.6,39,297.28,74.32,678.68,TSC_ESR,3.097480106,74.32,2495
SEG16,TSC_ESR_SEG16,SCH,SEG16,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,71.5,1.11,38,289.4,72.35,647.41,TSC_ESR,3.097480106,72.35,2495
SEG17,TSC_ESR_SEG17,SCH,SEG17,10,2,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,28.57,0.68,33,237.2,59.3,475.4,TSC_ESR,3.097480106,59.3,2495
SEG19,TSC_ESR_SEG19,SCH,SEG19,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,51.6,0.12,40,311.82,77.96,725.59,TSC_ESR,3.097480106,77.96,2495
SEG20,TSC_ESR_SEG20,SCH,SEG20,10,2,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,19,0.82,32,228.97,57.24,459.77,TSC_ESR,3.097480106,57.24,2495
SEG21,TSC_ESR_SEG21,SCH,SEG21,10,2,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,8.3,0.55,32,228.97,57.24,459.77,TSC_ESR,3.097480106,57.24,2495
SEG23,TSC_ESR_SEG23,SCH,SEG23,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,43.4,0.18,37,278.8,69.7,616.13,TSC_ESR,3.097480106,69.7,2495
